Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jsoup,org.jsoup,Connection,Method,3,1,1
jsoup,org.jsoup,Connection,hasBody,3,1,0
jsoup,org.jsoup,Connection,url,0,1,1
jsoup,org.jsoup,Connection,url,0,1,1
jsoup,org.jsoup,Connection,proxy,0,1,1
jsoup,org.jsoup,Connection,proxy,0,1,2
jsoup,org.jsoup,Connection,userAgent,0,1,1
jsoup,org.jsoup,Connection,timeout,0,1,1
jsoup,org.jsoup,Connection,maxBodySize,0,1,1
jsoup,org.jsoup,Connection,referrer,0,1,1
jsoup,org.jsoup,Connection,followRedirects,0,1,1
jsoup,org.jsoup,Connection,method,0,1,1
jsoup,org.jsoup,Connection,ignoreHttpErrors,0,1,1
jsoup,org.jsoup,Connection,ignoreContentType,0,1,1
jsoup,org.jsoup,Connection,sslSocketFactory,0,1,1
jsoup,org.jsoup,Connection,data,0,1,2
jsoup,org.jsoup,Connection,data,0,1,3
jsoup,org.jsoup,Connection,data,0,1,4
jsoup,org.jsoup,Connection,data,0,1,1
jsoup,org.jsoup,Connection,data,0,1,1
jsoup,org.jsoup,Connection,data,0,1,1
jsoup,org.jsoup,Connection,data,0,1,1
jsoup,org.jsoup,Connection,requestBody,0,1,1
jsoup,org.jsoup,Connection,header,0,1,2
jsoup,org.jsoup,Connection,headers,0,1,1
jsoup,org.jsoup,Connection,cookie,0,1,2
jsoup,org.jsoup,Connection,cookies,0,1,1
jsoup,org.jsoup,Connection,parser,0,1,1
jsoup,org.jsoup,Connection,postDataCharset,0,1,1
jsoup,org.jsoup,Connection,get,0,1,0
jsoup,org.jsoup,Connection,post,0,1,0
jsoup,org.jsoup,Connection,execute,0,1,0
jsoup,org.jsoup,Connection,request,0,1,0
jsoup,org.jsoup,Connection,request,0,1,1
jsoup,org.jsoup,Connection,response,0,1,0
jsoup,org.jsoup,Connection,response,0,1,1
jsoup,org.jsoup,Connection,url,0,1,0
jsoup,org.jsoup,Connection,url,0,1,1
jsoup,org.jsoup,Connection,method,0,1,0
jsoup,org.jsoup,Connection,method,0,1,1
jsoup,org.jsoup,Connection,header,0,1,1
jsoup,org.jsoup,Connection,headers,0,1,1
jsoup,org.jsoup,Connection,header,0,1,2
jsoup,org.jsoup,Connection,addHeader,0,1,2
jsoup,org.jsoup,Connection,hasHeader,0,1,1
jsoup,org.jsoup,Connection,hasHeaderWithValue,0,1,2
jsoup,org.jsoup,Connection,removeHeader,0,1,1
jsoup,org.jsoup,Connection,headers,0,1,0
jsoup,org.jsoup,Connection,multiHeaders,0,1,0
jsoup,org.jsoup,Connection,cookie,0,1,1
jsoup,org.jsoup,Connection,cookie,0,1,2
jsoup,org.jsoup,Connection,hasCookie,0,1,1
jsoup,org.jsoup,Connection,removeCookie,0,1,1
jsoup,org.jsoup,Connection,cookies,0,1,0
jsoup,org.jsoup,Connection,proxy,0,1,0
jsoup,org.jsoup,Connection,proxy,0,1,1
jsoup,org.jsoup,Connection,proxy,0,1,2
jsoup,org.jsoup,Connection,timeout,0,1,0
jsoup,org.jsoup,Connection,timeout,0,1,1
jsoup,org.jsoup,Connection,maxBodySize,0,1,0
jsoup,org.jsoup,Connection,maxBodySize,0,1,1
jsoup,org.jsoup,Connection,followRedirects,0,1,0
jsoup,org.jsoup,Connection,followRedirects,0,1,1
jsoup,org.jsoup,Connection,ignoreHttpErrors,0,1,0
jsoup,org.jsoup,Connection,ignoreHttpErrors,0,1,1
jsoup,org.jsoup,Connection,ignoreContentType,0,1,0
jsoup,org.jsoup,Connection,ignoreContentType,0,1,1
jsoup,org.jsoup,Connection,sslSocketFactory,0,1,0
jsoup,org.jsoup,Connection,sslSocketFactory,0,1,1
jsoup,org.jsoup,Connection,data,0,1,1
jsoup,org.jsoup,Connection,data,0,1,0
jsoup,org.jsoup,Connection,requestBody,0,1,1
jsoup,org.jsoup,Connection,requestBody,0,1,0
jsoup,org.jsoup,Connection,parser,0,1,1
jsoup,org.jsoup,Connection,parser,0,1,0
jsoup,org.jsoup,Connection,postDataCharset,0,1,1
jsoup,org.jsoup,Connection,postDataCharset,0,1,0
jsoup,org.jsoup,Connection,statusCode,0,1,0
jsoup,org.jsoup,Connection,statusMessage,0,1,0
jsoup,org.jsoup,Connection,charset,0,1,0
jsoup,org.jsoup,Connection,charset,0,1,1
jsoup,org.jsoup,Connection,contentType,0,1,0
jsoup,org.jsoup,Connection,parse,0,1,0
jsoup,org.jsoup,Connection,body,0,1,0
jsoup,org.jsoup,Connection,bodyAsBytes,0,1,0
jsoup,org.jsoup,Connection,bufferUp,0,1,0
jsoup,org.jsoup,Connection,bodyStream,0,1,0
jsoup,org.jsoup,Connection,key,0,1,1
jsoup,org.jsoup,Connection,key,0,1,0
jsoup,org.jsoup,Connection,value,0,1,1
jsoup,org.jsoup,Connection,value,0,1,0
jsoup,org.jsoup,Connection,inputStream,0,1,1
jsoup,org.jsoup,Connection,inputStream,0,1,0
jsoup,org.jsoup,Connection,hasInputStream,0,1,0
jsoup,org.jsoup,Connection,contentType,0,1,1
jsoup,org.jsoup,Connection,contentType,0,1,0
jsoup,org.jsoup,Base,url,0,1,0
jsoup,org.jsoup,Base,url,0,1,1
jsoup,org.jsoup,Base,method,0,1,0
jsoup,org.jsoup,Base,method,0,1,1
jsoup,org.jsoup,Base,header,0,1,1
jsoup,org.jsoup,Base,headers,0,1,1
jsoup,org.jsoup,Base,header,0,1,2
jsoup,org.jsoup,Base,addHeader,0,1,2
jsoup,org.jsoup,Base,hasHeader,0,1,1
jsoup,org.jsoup,Base,hasHeaderWithValue,0,1,2
jsoup,org.jsoup,Base,removeHeader,0,1,1
jsoup,org.jsoup,Base,headers,0,1,0
jsoup,org.jsoup,Base,multiHeaders,0,1,0
jsoup,org.jsoup,Base,cookie,0,1,1
jsoup,org.jsoup,Base,cookie,0,1,2
jsoup,org.jsoup,Base,hasCookie,0,1,1
jsoup,org.jsoup,Base,removeCookie,0,1,1
jsoup,org.jsoup,Base,cookies,0,1,0
jsoup,org.jsoup,Request,proxy,0,1,0
jsoup,org.jsoup,Request,proxy,0,1,1
jsoup,org.jsoup,Request,proxy,0,1,2
jsoup,org.jsoup,Request,timeout,0,1,0
jsoup,org.jsoup,Request,timeout,0,1,1
jsoup,org.jsoup,Request,maxBodySize,0,1,0
jsoup,org.jsoup,Request,maxBodySize,0,1,1
jsoup,org.jsoup,Request,followRedirects,0,1,0
jsoup,org.jsoup,Request,followRedirects,0,1,1
jsoup,org.jsoup,Request,ignoreHttpErrors,0,1,0
jsoup,org.jsoup,Request,ignoreHttpErrors,0,1,1
jsoup,org.jsoup,Request,ignoreContentType,0,1,0
jsoup,org.jsoup,Request,ignoreContentType,0,1,1
jsoup,org.jsoup,Request,sslSocketFactory,0,1,0
jsoup,org.jsoup,Request,sslSocketFactory,0,1,1
jsoup,org.jsoup,Request,data,0,1,1
jsoup,org.jsoup,Request,data,0,1,0
jsoup,org.jsoup,Request,requestBody,0,1,1
jsoup,org.jsoup,Request,requestBody,0,1,0
jsoup,org.jsoup,Request,parser,0,1,1
jsoup,org.jsoup,Request,parser,0,1,0
jsoup,org.jsoup,Request,postDataCharset,0,1,1
jsoup,org.jsoup,Request,postDataCharset,0,1,0
jsoup,org.jsoup,Response,statusCode,0,1,0
jsoup,org.jsoup,Response,statusMessage,0,1,0
jsoup,org.jsoup,Response,charset,0,1,0
jsoup,org.jsoup,Response,charset,0,1,1
jsoup,org.jsoup,Response,contentType,0,1,0
jsoup,org.jsoup,Response,parse,0,1,0
jsoup,org.jsoup,Response,body,0,1,0
jsoup,org.jsoup,Response,bodyAsBytes,0,1,0
jsoup,org.jsoup,Response,bufferUp,0,1,0
jsoup,org.jsoup,Response,bodyStream,0,1,0
jsoup,org.jsoup,KeyVal,key,0,1,1
jsoup,org.jsoup,KeyVal,key,0,1,0
jsoup,org.jsoup,KeyVal,value,0,1,1
jsoup,org.jsoup,KeyVal,value,0,1,0
jsoup,org.jsoup,KeyVal,inputStream,0,1,1
jsoup,org.jsoup,KeyVal,inputStream,0,1,0
jsoup,org.jsoup,KeyVal,hasInputStream,0,1,0
jsoup,org.jsoup,KeyVal,contentType,0,1,1
jsoup,org.jsoup,KeyVal,contentType,0,1,0
jsoup,org.jsoup,HttpStatusException,HttpStatusException,5,1,3
jsoup,org.jsoup,HttpStatusException,getStatusCode,3,1,0
jsoup,org.jsoup,HttpStatusException,getUrl,3,1,0
jsoup,org.jsoup,HttpStatusException,toString,3,1,0
jsoup,org.jsoup,Jsoup,Jsoup,2,1,0
jsoup,org.jsoup,Jsoup,parse,3,1,2
jsoup,org.jsoup,Jsoup,parse,3,1,3
jsoup,org.jsoup,Jsoup,parse,3,1,1
jsoup,org.jsoup,Jsoup,connect,3,1,1
jsoup,org.jsoup,Jsoup,parse,3,1,3
jsoup,org.jsoup,Jsoup,parse,3,1,2
jsoup,org.jsoup,Jsoup,parse,3,1,3
jsoup,org.jsoup,Jsoup,parse,3,1,4
jsoup,org.jsoup,Jsoup,parseBodyFragment,3,1,2
jsoup,org.jsoup,Jsoup,parseBodyFragment,3,1,1
jsoup,org.jsoup,Jsoup,parse,5,1,2
jsoup,org.jsoup,Jsoup,clean,6,1,3
jsoup,org.jsoup,Jsoup,clean,3,1,2
jsoup,org.jsoup,Jsoup,clean,7,1,4
jsoup,org.jsoup,Jsoup,isValid,3,1,2
jsoup,org.jsoup,SerializationException,SerializationException,3,1,0
jsoup,org.jsoup,SerializationException,SerializationException,3,1,1
jsoup,org.jsoup,SerializationException,SerializationException,3,1,1
jsoup,org.jsoup,SerializationException,SerializationException,3,1,2
jsoup,org.jsoup,UncheckedIOException,UncheckedIOException,3,1,1
jsoup,org.jsoup,UncheckedIOException,UncheckedIOException,3,1,1
jsoup,org.jsoup,UncheckedIOException,ioException,3,1,0
jsoup,org.jsoup,UnsupportedMimeTypeException,UnsupportedMimeTypeException,5,1,3
jsoup,org.jsoup,UnsupportedMimeTypeException,getMimeType,3,1,0
jsoup,org.jsoup,UnsupportedMimeTypeException,getUrl,3,1,0
jsoup,org.jsoup,UnsupportedMimeTypeException,toString,3,1,0
jsoup,org.jsoup,MultiLocaleRule,apply,24,2,2
jsoup,org.jsoup,MultiLocaleRule,evaluate,9,2,0
jsoup,org.jsoup,MultiLocaleRule,evaluateWithLocale,10,1,1
jsoup,org.jsoup,TextUtil,stripNewlines,3,1,1
jsoup,org.jsoup.examples,HtmlToPlainText,main,18,3,1
jsoup,org.jsoup.examples,HtmlToPlainText,getPlainText,5,1,1
jsoup,org.jsoup.examples,HtmlToPlainText,head,7,5,2
jsoup,org.jsoup.examples,HtmlToPlainText,tail,5,3,2
jsoup,org.jsoup.examples,HtmlToPlainText,append,24,7,1
jsoup,org.jsoup.examples,HtmlToPlainText,toString,3,1,0
jsoup,org.jsoup.examples,FormattingVisitor,head,7,5,2
jsoup,org.jsoup.examples,FormattingVisitor,tail,5,3,2
jsoup,org.jsoup.examples,FormattingVisitor,append,24,7,1
jsoup,org.jsoup.examples,FormattingVisitor,toString,3,1,0
jsoup,org.jsoup.examples,ListLinks,main,22,5,1
jsoup,org.jsoup.examples,ListLinks,print,3,1,2
jsoup,org.jsoup.examples,ListLinks,trim,4,2,2
jsoup,org.jsoup.examples,Wikipedia,main,8,2,1
jsoup,org.jsoup.examples,Wikipedia,log,3,1,2
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,ChangeNotifyingArrayList,3,1,1
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,onContentsChanged,0,1,0
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,set,4,1,2
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,add,4,1,1
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,add,4,1,2
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,remove,4,1,1
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,remove,4,1,1
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,clear,4,1,0
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,addAll,4,1,1
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,addAll,4,1,2
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,removeRange,4,1,2
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,removeAll,4,1,1
jsoup,org.jsoup.helper,ChangeNotifyingArrayList,retainAll,4,1,1
jsoup,org.jsoup.helper,DataUtil,DataUtil,2,1,0
jsoup,org.jsoup.helper,DataUtil,load,3,1,3
jsoup,org.jsoup.helper,DataUtil,load,3,1,3
jsoup,org.jsoup.helper,DataUtil,load,3,1,4
jsoup,org.jsoup.helper,DataUtil,crossStreams,7,2,2
jsoup,org.jsoup.helper,DataUtil,parseInputStream,72,20,4
jsoup,org.jsoup.helper,DataUtil,readToByteBuffer,5,1,2
jsoup,org.jsoup.helper,DataUtil,emptyByteBuffer,3,1,0
jsoup,org.jsoup.helper,DataUtil,getCharsetFromContentType,10,3,1
jsoup,org.jsoup.helper,DataUtil,validateCharset,12,4,1
jsoup,org.jsoup.helper,DataUtil,mimeBoundary,8,2,0
jsoup,org.jsoup.helper,DataUtil,detectCharsetFromBom,19,5,1
jsoup,org.jsoup.helper,DataUtil,BomCharset,4,1,2
jsoup,org.jsoup.helper,BomCharset,BomCharset,4,1,2
jsoup,org.jsoup.helper,HttpConnection,connect,5,1,1
jsoup,org.jsoup.helper,HttpConnection,connect,5,1,1
jsoup,org.jsoup.helper,HttpConnection,HttpConnection,4,1,0
jsoup,org.jsoup.helper,HttpConnection,encodeUrl,9,1,1
jsoup,org.jsoup.helper,HttpConnection,encodeUrl,11,1,1
jsoup,org.jsoup.helper,HttpConnection,encodeMimeName,4,2,1
jsoup,org.jsoup.helper,HttpConnection,url,4,1,1
jsoup,org.jsoup.helper,HttpConnection,url,10,1,1
jsoup,org.jsoup.helper,HttpConnection,proxy,4,1,1
jsoup,org.jsoup.helper,HttpConnection,proxy,4,1,2
jsoup,org.jsoup.helper,HttpConnection,userAgent,5,1,1
jsoup,org.jsoup.helper,HttpConnection,timeout,4,1,1
jsoup,org.jsoup.helper,HttpConnection,maxBodySize,4,1,1
jsoup,org.jsoup.helper,HttpConnection,followRedirects,4,1,1
jsoup,org.jsoup.helper,HttpConnection,referrer,5,1,1
jsoup,org.jsoup.helper,HttpConnection,method,4,1,1
jsoup,org.jsoup.helper,HttpConnection,ignoreHttpErrors,4,1,1
jsoup,org.jsoup.helper,HttpConnection,ignoreContentType,4,1,1
jsoup,org.jsoup.helper,HttpConnection,data,4,1,2
jsoup,org.jsoup.helper,HttpConnection,sslSocketFactory,4,1,1
jsoup,org.jsoup.helper,HttpConnection,data,4,1,3
jsoup,org.jsoup.helper,HttpConnection,data,4,1,4
jsoup,org.jsoup.helper,HttpConnection,data,7,2,1
jsoup,org.jsoup.helper,HttpConnection,data,12,2,1
jsoup,org.jsoup.helper,HttpConnection,data,7,2,1
jsoup,org.jsoup.helper,HttpConnection,data,7,3,1
jsoup,org.jsoup.helper,HttpConnection,requestBody,4,1,1
jsoup,org.jsoup.helper,HttpConnection,header,4,1,2
jsoup,org.jsoup.helper,HttpConnection,headers,7,2,1
jsoup,org.jsoup.helper,HttpConnection,cookie,4,1,2
jsoup,org.jsoup.helper,HttpConnection,cookies,7,2,1
jsoup,org.jsoup.helper,HttpConnection,parser,4,1,1
jsoup,org.jsoup.helper,HttpConnection,get,5,1,0
jsoup,org.jsoup.helper,HttpConnection,post,5,1,0
jsoup,org.jsoup.helper,HttpConnection,execute,4,1,0
jsoup,org.jsoup.helper,HttpConnection,request,3,1,0
jsoup,org.jsoup.helper,HttpConnection,request,4,1,1
jsoup,org.jsoup.helper,HttpConnection,response,3,1,0
jsoup,org.jsoup.helper,HttpConnection,response,4,1,1
jsoup,org.jsoup.helper,HttpConnection,postDataCharset,4,1,1
jsoup,org.jsoup.helper,HttpConnection,Base,4,1,0
jsoup,org.jsoup.helper,HttpConnection,url,3,1,0
jsoup,org.jsoup.helper,HttpConnection,url,5,1,1
jsoup,org.jsoup.helper,HttpConnection,method,3,1,0
jsoup,org.jsoup.helper,HttpConnection,method,5,1,1
jsoup,org.jsoup.helper,HttpConnection,header,8,2,1
jsoup,org.jsoup.helper,HttpConnection,addHeader,11,2,2
jsoup,org.jsoup.helper,HttpConnection,headers,4,1,1
jsoup,org.jsoup.helper,HttpConnection,fixHeaderEncoding,10,2,1
jsoup,org.jsoup.helper,HttpConnection,looksLikeUtf8,34,10,1
jsoup,org.jsoup.helper,HttpConnection,header,6,1,2
jsoup,org.jsoup.helper,HttpConnection,hasHeader,4,1,1
jsoup,org.jsoup.helper,HttpConnection,hasHeaderWithValue,9,3,2
jsoup,org.jsoup.helper,HttpConnection,removeHeader,6,2,1
jsoup,org.jsoup.helper,HttpConnection,headers,9,3,0
jsoup,org.jsoup.helper,HttpConnection,multiHeaders,3,1,0
jsoup,org.jsoup.helper,HttpConnection,getHeadersCaseInsensitive,7,3,1
jsoup,org.jsoup.helper,HttpConnection,scanHeaders,7,3,1
jsoup,org.jsoup.helper,HttpConnection,cookie,4,1,1
jsoup,org.jsoup.helper,HttpConnection,cookie,6,1,2
jsoup,org.jsoup.helper,HttpConnection,hasCookie,4,1,1
jsoup,org.jsoup.helper,HttpConnection,removeCookie,5,1,1
jsoup,org.jsoup.helper,HttpConnection,cookies,3,1,0
jsoup,org.jsoup.helper,HttpConnection,Request,10,1,0
jsoup,org.jsoup.helper,HttpConnection,proxy,3,1,0
jsoup,org.jsoup.helper,HttpConnection,proxy,4,1,1
jsoup,org.jsoup.helper,HttpConnection,proxy,4,1,2
jsoup,org.jsoup.helper,HttpConnection,timeout,3,1,0
jsoup,org.jsoup.helper,HttpConnection,timeout,5,1,1
jsoup,org.jsoup.helper,HttpConnection,maxBodySize,3,1,0
jsoup,org.jsoup.helper,HttpConnection,maxBodySize,5,1,1
jsoup,org.jsoup.helper,HttpConnection,followRedirects,3,1,0
jsoup,org.jsoup.helper,HttpConnection,followRedirects,4,1,1
jsoup,org.jsoup.helper,HttpConnection,ignoreHttpErrors,3,1,0
jsoup,org.jsoup.helper,HttpConnection,sslSocketFactory,3,1,0
jsoup,org.jsoup.helper,HttpConnection,sslSocketFactory,3,1,1
jsoup,org.jsoup.helper,HttpConnection,ignoreHttpErrors,4,1,1
jsoup,org.jsoup.helper,HttpConnection,ignoreContentType,3,1,0
jsoup,org.jsoup.helper,HttpConnection,ignoreContentType,4,1,1
jsoup,org.jsoup.helper,HttpConnection,data,5,1,1
jsoup,org.jsoup.helper,HttpConnection,data,3,1,0
jsoup,org.jsoup.helper,HttpConnection,requestBody,4,1,1
jsoup,org.jsoup.helper,HttpConnection,requestBody,3,1,0
jsoup,org.jsoup.helper,HttpConnection,parser,5,1,1
jsoup,org.jsoup.helper,HttpConnection,parser,3,1,0
jsoup,org.jsoup.helper,HttpConnection,postDataCharset,6,2,1
jsoup,org.jsoup.helper,HttpConnection,postDataCharset,3,1,0
jsoup,org.jsoup.helper,HttpConnection,Response,3,1,0
jsoup,org.jsoup.helper,HttpConnection,Response,7,3,1
jsoup,org.jsoup.helper,HttpConnection,execute,3,1,1
jsoup,org.jsoup.helper,HttpConnection,execute,68,17,2
jsoup,org.jsoup.helper,HttpConnection,statusCode,3,1,0
jsoup,org.jsoup.helper,HttpConnection,statusMessage,3,1,0
jsoup,org.jsoup.helper,HttpConnection,charset,3,1,0
jsoup,org.jsoup.helper,HttpConnection,charset,4,1,1
jsoup,org.jsoup.helper,HttpConnection,contentType,3,1,0
jsoup,org.jsoup.helper,HttpConnection,parse,13,2,0
jsoup,org.jsoup.helper,HttpConnection,prepareByteData,16,2,0
jsoup,org.jsoup.helper,HttpConnection,body,8,2,0
jsoup,org.jsoup.helper,HttpConnection,bodyAsBytes,4,1,0
jsoup,org.jsoup.helper,HttpConnection,bufferUp,4,1,0
jsoup,org.jsoup.helper,HttpConnection,bodyStream,6,1,0
jsoup,org.jsoup.helper,HttpConnection,createConnection,16,6,1
jsoup,org.jsoup.helper,HttpConnection,safeClose,16,3,0
jsoup,org.jsoup.helper,HttpConnection,setupFromConnection,16,4,2
jsoup,org.jsoup.helper,HttpConnection,createHeaderMap,18,5,1
jsoup,org.jsoup.helper,HttpConnection,processResponseHeaders,19,8,1
jsoup,org.jsoup.helper,HttpConnection,setOutputContentType,17,4,1
jsoup,org.jsoup.helper,HttpConnection,writePost,46,7,3
jsoup,org.jsoup.helper,HttpConnection,getRequestCookieString,10,3,1
jsoup,org.jsoup.helper,HttpConnection,serialiseRequestUrl,18,4,1
jsoup,org.jsoup.helper,HttpConnection,needsMultipart,6,3,1
jsoup,org.jsoup.helper,HttpConnection,create,3,1,2
jsoup,org.jsoup.helper,HttpConnection,create,3,1,3
jsoup,org.jsoup.helper,HttpConnection,KeyVal,2,1,0
jsoup,org.jsoup.helper,HttpConnection,key,5,1,1
jsoup,org.jsoup.helper,HttpConnection,key,3,1,0
jsoup,org.jsoup.helper,HttpConnection,value,5,1,1
jsoup,org.jsoup.helper,HttpConnection,value,3,1,0
jsoup,org.jsoup.helper,HttpConnection,inputStream,5,1,1
jsoup,org.jsoup.helper,HttpConnection,inputStream,3,1,0
jsoup,org.jsoup.helper,HttpConnection,hasInputStream,3,1,0
jsoup,org.jsoup.helper,HttpConnection,contentType,5,1,1
jsoup,org.jsoup.helper,HttpConnection,contentType,3,1,0
jsoup,org.jsoup.helper,HttpConnection,toString,3,1,0
jsoup,org.jsoup.helper,Base,Base,4,1,0
jsoup,org.jsoup.helper,Base,url,3,1,0
jsoup,org.jsoup.helper,Base,url,5,1,1
jsoup,org.jsoup.helper,Base,method,3,1,0
jsoup,org.jsoup.helper,Base,method,5,1,1
jsoup,org.jsoup.helper,Base,header,8,2,1
jsoup,org.jsoup.helper,Base,addHeader,11,2,2
jsoup,org.jsoup.helper,Base,headers,4,1,1
jsoup,org.jsoup.helper,Base,fixHeaderEncoding,10,2,1
jsoup,org.jsoup.helper,Base,looksLikeUtf8,34,10,1
jsoup,org.jsoup.helper,Base,header,6,1,2
jsoup,org.jsoup.helper,Base,hasHeader,4,1,1
jsoup,org.jsoup.helper,Base,hasHeaderWithValue,9,3,2
jsoup,org.jsoup.helper,Base,removeHeader,6,2,1
jsoup,org.jsoup.helper,Base,headers,9,3,0
jsoup,org.jsoup.helper,Base,multiHeaders,3,1,0
jsoup,org.jsoup.helper,Base,getHeadersCaseInsensitive,7,3,1
jsoup,org.jsoup.helper,Base,scanHeaders,7,3,1
jsoup,org.jsoup.helper,Base,cookie,4,1,1
jsoup,org.jsoup.helper,Base,cookie,6,1,2
jsoup,org.jsoup.helper,Base,hasCookie,4,1,1
jsoup,org.jsoup.helper,Base,removeCookie,5,1,1
jsoup,org.jsoup.helper,Base,cookies,3,1,0
jsoup,org.jsoup.helper,Request,Request,10,1,0
jsoup,org.jsoup.helper,Request,proxy,3,1,0
jsoup,org.jsoup.helper,Request,proxy,4,1,1
jsoup,org.jsoup.helper,Request,proxy,4,1,2
jsoup,org.jsoup.helper,Request,timeout,3,1,0
jsoup,org.jsoup.helper,Request,timeout,5,1,1
jsoup,org.jsoup.helper,Request,maxBodySize,3,1,0
jsoup,org.jsoup.helper,Request,maxBodySize,5,1,1
jsoup,org.jsoup.helper,Request,followRedirects,3,1,0
jsoup,org.jsoup.helper,Request,followRedirects,4,1,1
jsoup,org.jsoup.helper,Request,ignoreHttpErrors,3,1,0
jsoup,org.jsoup.helper,Request,sslSocketFactory,3,1,0
jsoup,org.jsoup.helper,Request,sslSocketFactory,3,1,1
jsoup,org.jsoup.helper,Request,ignoreHttpErrors,4,1,1
jsoup,org.jsoup.helper,Request,ignoreContentType,3,1,0
jsoup,org.jsoup.helper,Request,ignoreContentType,4,1,1
jsoup,org.jsoup.helper,Request,data,5,1,1
jsoup,org.jsoup.helper,Request,data,3,1,0
jsoup,org.jsoup.helper,Request,requestBody,4,1,1
jsoup,org.jsoup.helper,Request,requestBody,3,1,0
jsoup,org.jsoup.helper,Request,parser,5,1,1
jsoup,org.jsoup.helper,Request,parser,3,1,0
jsoup,org.jsoup.helper,Request,postDataCharset,6,2,1
jsoup,org.jsoup.helper,Request,postDataCharset,3,1,0
jsoup,org.jsoup.helper,Response,Response,3,1,0
jsoup,org.jsoup.helper,Response,Response,7,3,1
jsoup,org.jsoup.helper,Response,execute,3,1,1
jsoup,org.jsoup.helper,Response,execute,68,17,2
jsoup,org.jsoup.helper,Response,statusCode,3,1,0
jsoup,org.jsoup.helper,Response,statusMessage,3,1,0
jsoup,org.jsoup.helper,Response,charset,3,1,0
jsoup,org.jsoup.helper,Response,charset,4,1,1
jsoup,org.jsoup.helper,Response,contentType,3,1,0
jsoup,org.jsoup.helper,Response,parse,13,2,0
jsoup,org.jsoup.helper,Response,prepareByteData,16,2,0
jsoup,org.jsoup.helper,Response,body,8,2,0
jsoup,org.jsoup.helper,Response,bodyAsBytes,4,1,0
jsoup,org.jsoup.helper,Response,bufferUp,4,1,0
jsoup,org.jsoup.helper,Response,bodyStream,6,1,0
jsoup,org.jsoup.helper,Response,createConnection,16,6,1
jsoup,org.jsoup.helper,Response,safeClose,16,3,0
jsoup,org.jsoup.helper,Response,setupFromConnection,16,4,2
jsoup,org.jsoup.helper,Response,createHeaderMap,18,5,1
jsoup,org.jsoup.helper,Response,processResponseHeaders,19,8,1
jsoup,org.jsoup.helper,Response,setOutputContentType,17,4,1
jsoup,org.jsoup.helper,Response,writePost,46,7,3
jsoup,org.jsoup.helper,Response,getRequestCookieString,10,3,1
jsoup,org.jsoup.helper,Response,serialiseRequestUrl,18,4,1
jsoup,org.jsoup.helper,KeyVal,create,3,1,2
jsoup,org.jsoup.helper,KeyVal,create,3,1,3
jsoup,org.jsoup.helper,KeyVal,KeyVal,2,1,0
jsoup,org.jsoup.helper,KeyVal,key,5,1,1
jsoup,org.jsoup.helper,KeyVal,key,3,1,0
jsoup,org.jsoup.helper,KeyVal,value,5,1,1
jsoup,org.jsoup.helper,KeyVal,value,3,1,0
jsoup,org.jsoup.helper,KeyVal,inputStream,5,1,1
jsoup,org.jsoup.helper,KeyVal,inputStream,3,1,0
jsoup,org.jsoup.helper,KeyVal,hasInputStream,3,1,0
jsoup,org.jsoup.helper,KeyVal,contentType,5,1,1
jsoup,org.jsoup.helper,KeyVal,contentType,3,1,0
jsoup,org.jsoup.helper,KeyVal,toString,3,1,0
jsoup,org.jsoup.helper,Validate,Validate,2,1,0
jsoup,org.jsoup.helper,Validate,notNull,3,2,1
jsoup,org.jsoup.helper,Validate,notNull,3,2,2
jsoup,org.jsoup.helper,Validate,isTrue,3,2,1
jsoup,org.jsoup.helper,Validate,isTrue,3,2,2
jsoup,org.jsoup.helper,Validate,isFalse,3,2,1
jsoup,org.jsoup.helper,Validate,isFalse,3,2,2
jsoup,org.jsoup.helper,Validate,noNullElements,3,1,1
jsoup,org.jsoup.helper,Validate,noNullElements,3,3,2
jsoup,org.jsoup.helper,Validate,notEmpty,3,2,1
jsoup,org.jsoup.helper,Validate,notEmpty,3,2,2
jsoup,org.jsoup.helper,Validate,fail,3,1,1
jsoup,org.jsoup.helper,W3CDom,fromJsoup,14,1,1
jsoup,org.jsoup.helper,W3CDom,convert,5,2,2
jsoup,org.jsoup.helper,W3CDom,W3CBuilder,4,1,1
jsoup,org.jsoup.helper,W3CDom,head,35,6,2
jsoup,org.jsoup.helper,W3CDom,tail,6,2,2
jsoup,org.jsoup.helper,W3CDom,copyAttributes,6,3,2
jsoup,org.jsoup.helper,W3CDom,updateNamespaces,19,4,1
jsoup,org.jsoup.helper,W3CDom,asString,14,1,1
jsoup,org.jsoup.helper,W3CBuilder,W3CBuilder,4,1,1
jsoup,org.jsoup.helper,W3CBuilder,head,35,6,2
